AAER DATABASE IDENTIFIER,COMPUSTAT IDENTIFIER,ID,CONAME_x,CIK_x,YEARA,FYR,DATE,P_AAER_x,UNDERSTATEMENT,YEAR,CONAME_y,CIK_y,QUARTER,ANNUAL,REASON,EXPLANATION,AUDIT,BRIBES,DISCLOSURE,NODATES,OTHER,REV,REC,COGS,INV,RES,DEBT,MKT_SEC,INC_EXP_SE,ASSET,PAY,LIAB,FIGURE,P_AAER_y,AAER1,AAER2,AAER3,AAER4,AAER5,AAER6,AAER7,AAER8,AAER9,AAER10,AAER11,AAER12,AAER13,AAER14,AAER15,AAER16,AAER17,AAER18,AAER19,AAER20,AAER21,AAER22,AAER23,AAER24,AAER25,AAER26,AAER27,AAER28,AAER29,AAER30,AAER31,AAER32,AAER33,AAER34,AAER35,AAER36,AAER37,AAER38,AAER39,AAER40,AAER41,AAER42,AAER43,AAER44,AAER45,AAER46,AAER47,AAER48,AAER49,TotalAAER
"F&C International, Inc.",F & C INTERNATIONAL INC,442,"F&C International, Inc.",837429.0,1991.0,6.0,6/30/91,604,0.0,1991.0,"F&C International, Inc.",837429.0,1.0,1.0,,"inflated revenues, inventory and earnings thorugh journal entries",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,604.0,665.0,605.0,604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
"F&C International, Inc.",F & C INTERNATIONAL INC,442,"F&C International, Inc.",837429.0,1992.0,6.0,6/30/92,604,0.0,1992.0,"F&C International, Inc.",837429.0,1.0,1.0,,"inflated revenues, inventory and earnings thorugh journal entries",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,604.0,665.0,605.0,604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
Vitesse Semiconductor Corporation,VITESSE SEMICONDUCTOR CORP,1303,Vitesse Semiconductor Corporation,880446.0,1996.0,9.0,9/30/96,3217,0.0,1996.0,Vitesse Semiconductor Corporation,880446.0,1.0,1.0,,The Executives perpetrated fraudulent and deceptive schemes during 1995 to April 2006 to inflate revenue from shipment of Vitesse's products and to backdate stock options to employees and officers by failing to record millions of dollars of compensation expense.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3217.0,3217.0,3262.0,3263.0,3495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Vitesse Semiconductor Corporation,VITESSE SEMICONDUCTOR CORP,1303,Vitesse Semiconductor Corporation,880446.0,1997.0,9.0,9/30/97,3217,0.0,1997.0,Vitesse Semiconductor Corporation,880446.0,1.0,1.0,,The Executives perpetrated fraudulent and deceptive schemes during 1995 to April 2006 to inflate revenue from shipment of Vitesse's products and to backdate stock options to employees and officers by failing to record millions of dollars of compensation expense.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3217.0,3217.0,3262.0,3263.0,3495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Vitesse Semiconductor Corporation,VITESSE SEMICONDUCTOR CORP,1303,Vitesse Semiconductor Corporation,880446.0,1998.0,9.0,9/30/98,3217,0.0,1998.0,Vitesse Semiconductor Corporation,880446.0,1.0,1.0,,The Executives perpetrated fraudulent and deceptive schemes during 1995 to April 2006 to inflate revenue from shipment of Vitesse's products and to backdate stock options to employees and officers by failing to record millions of dollars of compensation expense.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3217.0,3217.0,3262.0,3263.0,3495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Vitesse Semiconductor Corporation,VITESSE SEMICONDUCTOR CORP,1303,Vitesse Semiconductor Corporation,880446.0,1999.0,9.0,9/30/99,3217,0.0,1999.0,Vitesse Semiconductor Corporation,880446.0,1.0,1.0,,The Executives perpetrated fraudulent and deceptive schemes during 1995 to April 2006 to inflate revenue from shipment of Vitesse's products and to backdate stock options to employees and officers by failing to record millions of dollars of compensation expense.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3217.0,3217.0,3262.0,3263.0,3495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Vitesse Semiconductor Corporation,VITESSE SEMICONDUCTOR CORP,1303,Vitesse Semiconductor Corporation,880446.0,2000.0,9.0,9/30/00,3217,0.0,2000.0,Vitesse Semiconductor Corporation,880446.0,1.0,1.0,,The Executives perpetrated fraudulent and deceptive schemes during 1995 to April 2006 to inflate revenue from shipment of Vitesse's products and to backdate stock options to employees and officers by failing to record millions of dollars of compensation expense.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3217.0,3217.0,3262.0,3263.0,3495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Vitesse Semiconductor Corporation,VITESSE SEMICONDUCTOR CORP,1303,Vitesse Semiconductor Corporation,880446.0,2001.0,9.0,9/30/01,3217,0.0,2001.0,Vitesse Semiconductor Corporation,880446.0,1.0,1.0,,The Executives perpetrated fraudulent and deceptive schemes during 1995 to April 2006 to inflate revenue from shipment of Vitesse's products and to backdate stock options to employees and officers by failing to record millions of dollars of compensation expense.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3217.0,3217.0,3262.0,3263.0,3495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Vitesse Semiconductor Corporation,VITESSE SEMICONDUCTOR CORP,1303,Vitesse Semiconductor Corporation,880446.0,2002.0,9.0,9/30/02,3217,0.0,2002.0,Vitesse Semiconductor Corporation,880446.0,1.0,1.0,,The Executives perpetrated fraudulent and deceptive schemes during 1995 to April 2006 to inflate revenue from shipment of Vitesse's products and to backdate stock options to employees and officers by failing to record millions of dollars of compensation expense.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3217.0,3217.0,3262.0,3263.0,3495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Vitesse Semiconductor Corporation,VITESSE SEMICONDUCTOR CORP,1303,Vitesse Semiconductor Corporation,880446.0,2003.0,9.0,9/30/03,3217,0.0,2003.0,Vitesse Semiconductor Corporation,880446.0,1.0,1.0,,The Executives perpetrated fraudulent and deceptive schemes during 1995 to April 2006 to inflate revenue from shipment of Vitesse's products and to backdate stock options to employees and officers by failing to record millions of dollars of compensation expense.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3217.0,3217.0,3262.0,3263.0,3495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Vitesse Semiconductor Corporation,VITESSE SEMICONDUCTOR CORP,1303,Vitesse Semiconductor Corporation,880446.0,2004.0,9.0,9/30/04,3217,0.0,2004.0,Vitesse Semiconductor Corporation,880446.0,1.0,1.0,,The Executives perpetrated fraudulent and deceptive schemes during 1995 to April 2006 to inflate revenue from shipment of Vitesse's products and to backdate stock options to employees and officers by failing to record millions of dollars of compensation expense.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3217.0,3217.0,3262.0,3263.0,3495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Vitesse Semiconductor Corporation,VITESSE SEMICONDUCTOR CORP,1303,Vitesse Semiconductor Corporation,880446.0,2005.0,9.0,9/30/05,3217,0.0,2005.0,Vitesse Semiconductor Corporation,880446.0,1.0,1.0,,The Executives perpetrated fraudulent and deceptive schemes during 1995 to April 2006 to inflate revenue from shipment of Vitesse's products and to backdate stock options to employees and officers by failing to record millions of dollars of compensation expense.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3217.0,3217.0,3262.0,3263.0,3495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
"PNF Industries, Inc.",PNF INDUSTRIES INC,936,"PNF Industries, Inc.",,1991.0,8.0,8/31/91,601,0.0,1991.0,"PNF Industries, Inc.",,1.0,1.0,,overstated assets and stockholder's equity (business combination); improperly recorded expenses; insider trading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,601.0,668.0,652.0,607.0,606.0,602.0,601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
Time Warner Inc.,TIME WARNER INC,1211,Time Warner Inc.,1105705.0,2000.0,12.0,12/31/00,2216,0.0,2000.0,Time Warner Inc.,1105705.0,1.0,1.0,,Revenue recognition; traded revenues and expenses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2216.0,2216.0,2215.0,2829.0,3324.0,3457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
Time Warner Inc.,TIME WARNER INC,1211,Time Warner Inc.,1105705.0,2001.0,12.0,12/31/01,2216,0.0,2001.0,Time Warner Inc.,1105705.0,1.0,1.0,,Revenue recognition; traded revenues and expenses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2216.0,2216.0,2215.0,2829.0,3324.0,3457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
Time Warner Inc.,TIME WARNER INC,1211,Time Warner Inc.,1105705.0,2002.0,12.0,12/31/02,2216,0.0,2002.0,Time Warner Inc.,1105705.0,1.0,1.0,,Revenue recognition; traded revenues and expenses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2216.0,2216.0,2215.0,2829.0,3324.0,3457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
"The BISYS Group, Inc.,",BISYS GROUP INC,1175,"The BISYS Group, Inc.,",883587.0,2001.0,6.0,6/30/01,2611,0.0,2001.0,"The BISYS Group, Inc.,",883587.0,1.0,1.0,,BISYS improperly recorded as its own revenue commissions earned by companies acquired by BISYS before they were acquired; failed adequately to reserve against a substantial aging receivable balance; improperly accounted for renewal and bonus commissions; and made other improper accounting entries that overstated revenue or reduced expenses.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2611.0,2611.0,2882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"The BISYS Group, Inc.,",BISYS GROUP INC,1175,"The BISYS Group, Inc.,",883587.0,2002.0,6.0,6/30/02,2611,0.0,2002.0,"The BISYS Group, Inc.,",883587.0,1.0,1.0,,BISYS improperly recorded as its own revenue commissions earned by companies acquired by BISYS before they were acquired; failed adequately to reserve against a substantial aging receivable balance; improperly accounted for renewal and bonus commissions; and made other improper accounting entries that overstated revenue or reduced expenses.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2611.0,2611.0,2882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"The BISYS Group, Inc.,",BISYS GROUP INC,1175,"The BISYS Group, Inc.,",883587.0,2003.0,6.0,6/30/03,2611,0.0,2003.0,"The BISYS Group, Inc.,",883587.0,1.0,1.0,,BISYS improperly recorded as its own revenue commissions earned by companies acquired by BISYS before they were acquired; failed adequately to reserve against a substantial aging receivable balance; improperly accounted for renewal and bonus commissions; and made other improper accounting entries that overstated revenue or reduced expenses.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2611.0,2611.0,2882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
Kendall Square Research Corporation,KENDALL SQUARE RESH CORP/DE,671,Kendall Square Research Corporation,883944.0,1992.0,12.0,12/31/92,776,0.0,1992.0,Kendall Square Research Corporation,883944.0,1.0,1.0,,recognize revenue from sales with contingencies,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,776.0,854.0,853.0,777.0,776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
"NCI Building Systems, Inc.",NCI BUILDING SYSTEMS INC,832,"NCI Building Systems, Inc.",883902.0,1999.0,10.0,10/31/99,1893,0.0,1999.0,"NCI Building Systems, Inc.",883902.0,1.0,1.0,,failure to update standard costs and scrap metal factors following the new MIS; failed attempts by accounting personnel to manually correct for MIS problems in a key inventory liability account (overstated net income),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1893.0,1893.0,1892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"NCI Building Systems, Inc.",NCI BUILDING SYSTEMS INC,832,"NCI Building Systems, Inc.",883902.0,2000.0,10.0,10/31/00,1893,0.0,2000.0,"NCI Building Systems, Inc.",883902.0,1.0,1.0,,failure to update standard costs and scrap metal factors following the new MIS; failed attempts by accounting personnel to manually correct for MIS problems in a key inventory liability account (overstated net income),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1893.0,1893.0,1892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"Stein Mart, Inc.",STEIN MART INC,1445,"Stein Mart, Inc.",884940.0,2010.0,1.0,1/29/11,3704,0.0,2011.0,"Stein Mart, Inc.",884940.0,1.0,1.0,,"improperly valuing inventory that was subject to price discounts, or markdowns; material weaknesses in internal control over financial reporting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3704.0,3704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Stein Mart, Inc.",STEIN MART INC,1445,"Stein Mart, Inc.",884940.0,2011.0,1.0,1/28/12,3704,0.0,2012.0,"Stein Mart, Inc.",884940.0,1.0,1.0,,"improperly valuing inventory that was subject to price discounts, or markdowns; material weaknesses in internal control over financial reporting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3704.0,3704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"The Chefs’ Warehouse, Inc.",CHEFS' WAREHOUSE INC,1445,"The Chefs’ Warehouse, Inc.",1517175.0,2012.0,12.0,12/31/12,3641,0.0,2012.0,"Stein Mart, Inc.",884940.0,1.0,1.0,,"improperly valuing inventory that was subject to price discounts, or markdowns; material weaknesses in internal control over financial reporting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3704.0,3704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,1445,"Tradebot Systems, Inc.",1146166.0,2008.0,12.0,12/31/08,3658,0.0,2008.0,"Stein Mart, Inc.",884940.0,1.0,1.0,,"improperly valuing inventory that was subject to price discounts, or markdowns; material weaknesses in internal control over financial reporting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3704.0,3704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,1445,"Tradebot Systems, Inc.",1146166.0,2009.0,12.0,12/31/09,3658,0.0,2009.0,"Stein Mart, Inc.",884940.0,1.0,1.0,,"improperly valuing inventory that was subject to price discounts, or markdowns; material weaknesses in internal control over financial reporting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3704.0,3704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,1445,"Tradebot Systems, Inc.",1146166.0,2010.0,12.0,12/31/10,3658,0.0,2010.0,"Stein Mart, Inc.",884940.0,1.0,1.0,,"improperly valuing inventory that was subject to price discounts, or markdowns; material weaknesses in internal control over financial reporting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3704.0,3704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,1445,"Tradebot Systems, Inc.",1146166.0,2011.0,12.0,12/31/11,3658,0.0,2011.0,"Stein Mart, Inc.",884940.0,1.0,1.0,,"improperly valuing inventory that was subject to price discounts, or markdowns; material weaknesses in internal control over financial reporting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3704.0,3704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,1445,"Tradebot Systems, Inc.",1146166.0,2012.0,12.0,12/31/12,3658,0.0,2012.0,"Stein Mart, Inc.",884940.0,1.0,1.0,,"improperly valuing inventory that was subject to price discounts, or markdowns; material weaknesses in internal control over financial reporting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3704.0,3704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,1445,Summit Asset Strategies Investment Management,1499922.0,2013.0,,,3688,0.0,2013.0,"Stein Mart, Inc.",884940.0,1.0,1.0,,"improperly valuing inventory that was subject to price discounts, or markdowns; material weaknesses in internal control over financial reporting",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3704.0,3704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MedQuist Inc.,MEDQUIST INC,768,MedQuist Inc.,884497.0,1999.0,12.0,12/31/99,3022,0.0,1999.0,MedQuist Inc.,884497.0,1.0,1.0,,fraudulently overbilled customers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3022.0,3022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MedQuist Inc.,MEDQUIST INC,768,MedQuist Inc.,884497.0,2000.0,12.0,12/31/00,3022,0.0,2000.0,MedQuist Inc.,884497.0,1.0,1.0,,fraudulently overbilled customers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3022.0,3022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MedQuist Inc.,MEDQUIST INC,768,MedQuist Inc.,884497.0,2001.0,12.0,12/31/01,3022,0.0,2001.0,MedQuist Inc.,884497.0,1.0,1.0,,fraudulently overbilled customers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3022.0,3022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MedQuist Inc.,MEDQUIST INC,768,MedQuist Inc.,884497.0,2002.0,12.0,12/31/02,3022,0.0,2002.0,MedQuist Inc.,884497.0,1.0,1.0,,fraudulently overbilled customers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3022.0,3022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MedQuist Inc.,MEDQUIST INC,768,MedQuist Inc.,884497.0,2003.0,12.0,12/31/03,3022,0.0,2003.0,MedQuist Inc.,884497.0,1.0,1.0,,fraudulently overbilled customers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3022.0,3022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MedQuist Inc.,MEDQUIST INC,768,MedQuist Inc.,884497.0,2004.0,12.0,12/31/04,3022,0.0,2004.0,MedQuist Inc.,884497.0,1.0,1.0,,fraudulently overbilled customers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3022.0,3022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Boston Scientific Corporation,BOSTON SCIENTIFIC CORP,186,Boston Scientific Corporation,885725.0,1997.0,12.0,12/31/97,1295,0.0,1997.0,Boston Scientific Corporation,885725.0,1.0,1.0,,fictitious sales to inflate earnings,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1295.0,1295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"PerSeptive Biosystems, Inc.",PERSEPTIVE BIOSYSTEMS INC,921,"PerSeptive Biosystems, Inc.",859640.0,1993.0,9.0,9/30/93,1233,0.0,1993.0,"PerSeptive Biosystems, Inc.",859640.0,1.0,1.0,,Revenue recognition,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1233.0,1233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Bion Environmental Technologies, Inc.",BION ENVIRONMENTAL TECH INC,175,"Bion Environmental Technologies, Inc.",875729.0,1992.0,3.0,3/31/93,700,0.0,1993.0,"Bion Environmental Technologies, Inc.",875729.0,1.0,1.0,,misclassified a note that conibuted to equity as an asset and overstated marketable securites and understated their loss and overstated reveunes using the percentage of completion method,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,700.0,768.0,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"Bion Environmental Technologies, Inc.",BION ENVIRONMENTAL TECH INC,175,"Bion Environmental Technologies, Inc.",875729.0,1993.0,3.0,3/31/94,700,0.0,1994.0,"Bion Environmental Technologies, Inc.",875729.0,1.0,1.0,,misclassified a note that conibuted to equity as an asset and overstated marketable securites and understated their loss and overstated reveunes using the percentage of completion method,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,700.0,768.0,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"Southwest Bancshares, Inc.",SOUTHWEST BANCSHARES INC/DE,1097,"Southwest Bancshares, Inc.",885942.0,1982.0,12.0,12/31/82,72,0.0,1982.0,"Southwest Bancshares, Inc.",885942.0,1.0,1.0,,Failed to maintain an adequate loan loss reserve and then just created one large write-off in the 4th quarter.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Southwest Bancshares, Inc.",SOUTHWEST BANCSHARES INC/DE,1097,"Southwest Bancshares, Inc.",885942.0,1983.0,12.0,12/31/83,72,0.0,1983.0,"Southwest Bancshares, Inc.",885942.0,1.0,1.0,,Failed to maintain an adequate loan loss reserve and then just created one large write-off in the 4th quarter.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Laser Technology, Inc.",LASER TECHNOLOGY INC,697,"Laser Technology, Inc.",889899.0,1993.0,9.0,9/30/93,1237,0.0,1993.0,"Laser Technology, Inc.",889899.0,1.0,1.0,,prematurely recorded sales,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1237.0,1238.0,1237.0,1236.0,1235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Dynegy Inc.,DYNEGY INC,395,Dynegy Inc.,1379895.0,2001.0,12.0,12/31/01,1631,0.0,2001.0,Dynegy Inc.,1379895.0,1.0,1.0,,"overstated cash flows from ops, net income and hid SPEs",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1631.0,1800.0,1632.0,1631.0,2739.0,2738.0,2737.0,2736.0,2735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
Itex Corporation,ITEX CORP,649,Itex Corporation,860518.0,1996.0,7.0,7/31/96,1223,0.0,1996.0,Itex Corporation,860518.0,1.0,1.0,,inflated income from barter transactions,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1223.0,1510.0,1357.0,1302.0,1256.0,1255.0,1229.0,1224.0,1223.0,1175.0,2813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
Itex Corporation,ITEX CORP,649,Itex Corporation,860518.0,1997.0,7.0,7/31/97,1223,0.0,1997.0,Itex Corporation,860518.0,1.0,1.0,,inflated income from barter transactions,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1223.0,1510.0,1357.0,1302.0,1256.0,1255.0,1229.0,1224.0,1223.0,1175.0,2813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
